date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:49:40	2097/2097	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2021%20Apr%202013%2003:52:48%20GMT	https://online.citi.com/JRS/cm/js/sniffer.js	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/cm/js/sniffer.js	(from https://online.citi.com/US/JPS/portal/BrowserWarning.do)
17:49:40	1595/1595	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202016%2000:49:19%20GMT	https://online.citi.com/US/JPS/portal/CMUrlTag%20returned%20null%20for%20contentId:PlainMKTBranding,%20appId:USCBOL	C:/My%20Web%20Sites/Citibank/online.citi.com/US/JPS/portal/CMUrlTag%20returned%20null%20for%20contentId_PlainMKTBranding,%20appId_USCBOL	(from https://online.citi.com/US/JPS/portal/BrowserWarning.do)
17:49:40	42/42	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202012%2008:15:19%20GMT	https://online.citi.com/JPS/portal/images/pixel.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JPS/portal/images/pixel.gif	(from https://online.citi.com/US/JPS/portal/BrowserWarning.do)
17:49:40	12051/12051	---M-Z	200	added ('OK')	text/css	date:Wed,%2028%20Oct%202015%2018:20:37%20GMT	https://online.citi.com/JRS/css/BrowserWarn/browserWarn_LeftSide.css	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/css/BrowserWarn/browserWarn_LeftSide.css	(from https://online.citi.com/US/JPS/portal/BrowserWarning.do)
17:49:41	3261/3261	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2027%20Jan%202013%2003:43:19%20GMT	https://online.citi.com/JRS/js/chat/mtagconfig.js	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/js/chat/mtagconfig.js	(from https://online.citi.com/US/JPS/portal/BrowserWarning.do)
17:49:41	1131/1131	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Jul%202015%2021:27:12%20GMT	https://online.citi.com/JRS/images/LargeWhiteCarat.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/images/LargeWhiteCarat.png	(from https://online.citi.com/JRS/css/marketing/signon.css)
17:49:41	119/119	---M--	200	added ('OK')	image/gif	date:Wed,%2004%20May%202011%2018:31:24%20GMT	https://online.citi.com/JRS/images/common/bg-blue-chat-button.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/images/common/bg-blue-chat-button.gif	(from https://online.citi.com/JRS/css/marketing/signon.css)
17:49:41	1210/1210	---M--	200	added ('OK')	image/png	date:Wed,%2025%20May%202011%2020:42:59%20GMT	https://online.citi.com/JRS/images/bottom-shade.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/images/bottom-shade.png	(from https://online.citi.com/JRS/css/marketing/signon.css)
17:49:42	283/283	---M--	200	added ('OK')	image/png	date:Fri,%2020%20May%202011%2015:44:11%20GMT	https://online.citi.com/JRS/images/sign-on-bottom.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/images/sign-on-bottom.png	(from https://online.citi.com/JRS/css/marketing/signon.css)
17:49:42	1002/1002	---M--	200	added ('OK')	image/png	date:Thu,%2003%20May%202012%2020:15:03%20GMT	https://online.citi.com/JRS/images/sign-on-body-5x5.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/images/sign-on-body-5x5.png	(from https://online.citi.com/JRS/css/marketing/signon.css)
17:49:42	162/162	---M--	200	added ('OK')	image/png	date:Fri,%2020%20May%202011%2015:44:13%20GMT	https://online.citi.com/JRS/images/tick-white-right.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/images/tick-white-right.png	(from https://online.citi.com/JRS/css/marketing/signon.css)
17:49:42	1302/1302	---M--	200	added ('OK')	image/gif	date:Tue,%2028%20Jun%202011%2015:56:18%20GMT	https://online.citi.com/JRS/images/bg-blue-chat-button.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/images/bg-blue-chat-button.gif	(from https://online.citi.com/JRS/css/marketing/signon.css)
17:49:42	118/118	---M--	200	added ('OK')	image/png	date:Fri,%2020%20May%202011%2015:44:10%20GMT	https://online.citi.com/JRS/images/sign-on-bg.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/images/sign-on-bg.png	(from https://online.citi.com/JRS/css/marketing/signon.css)
17:49:43	176/176	---M--	200	added ('OK')	image/png	date:Fri,%2020%20May%202011%2015:44:12%20GMT	https://online.citi.com/JRS/images/tick-white-bottom.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/images/tick-white-bottom.png	(from https://online.citi.com/JRS/css/marketing/signon.css)
17:49:43	1034/1034	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jun%202011%2020:36:07%20GMT	https://online.citi.com/JRS/images/bg-more-flyout.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/images/bg-more-flyout.png	(from https://online.citi.com/JRS/css/marketing/signon.css)
17:49:43	1686/1686	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jul%202012%2003:17:08%20GMT	https://online.citi.com/GFC/branding/img/ie7-ie8/flyout-tr.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ie7-ie8/flyout-tr.png	(from https://online.citi.com/JRS/css/marketing/signon.css)
17:49:43	1536/1536	---M--	200	added ('OK')	image/png	date:Fri,%2008%20May%202015%2018:41:25%20GMT	https://online.citi.com/JRS/images/sprite.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/images/sprite.png	(from https://online.citi.com/JRS/css/marketing/signon.css)
17:49:44	4401/4401	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Aug%202011%2022:12:29%20GMT	https://online.citi.com/GFC/branding/img/ie7-ie8/flyout-borders.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ie7-ie8/flyout-borders.png	(from https://online.citi.com/JRS/css/marketing/signon.css)
17:49:44	2844/2844	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Aug%202011%2022:12:29%20GMT	https://online.citi.com/GFC/branding/img/ie7-ie8/flyout-shadows.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ie7-ie8/flyout-shadows.png	(from https://online.citi.com/JRS/css/marketing/signon.css)
17:49:44	3138/3138	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Nov%202012%2021:56:06%20GMT	https://online.citi.com/GFC/branding/img/icon-warning.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/icon-warning.png	(from https://online.citi.com/JRS/css/marketing/signon.css)
17:49:45	1595/1595	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202016%2000:49:23%20GMT	https://online.citi.com/US/JPS/portal/signon_pbg.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/US/JPS/portal/signon_pbg.gif	(from https://online.citi.com/GFC/branding/js/branding_universal_megaMenu.js)
17:49:45	1595/1595	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202016%2000:49:24%20GMT	https://online.citi.com/US/JPS/portal/signoff_pbg.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/US/JPS/portal/signoff_pbg.gif	(from https://online.citi.com/GFC/branding/js/branding_universal_megaMenu.js)
